Data;Volume Útil Armazenado (%);Vazão Jusante (m³/s);Vazão Natural (m³/s)
15/10/2015;-13,02799;3,52;9,203
16/10/2015;-13,10489;3,52;8,626
17/10/2015;-13,18908;3,52;8,357
18/10/2015;-13,28823;3,52;6,069
19/10/2015;-13,38029;3,52;6,098
20/10/2015;-13,46742;3,52;5,79
21/10/2015;-13,57999;3,52;5,816
22/10/2015;-13,6282;2,35;10,284
23/10/2015;-13,54369;1,65;24,377
24/10/2015;-13,55691;1,52;13,488
25/10/2015;-13,60438;1,52;9,702
26/10/2015;-13,62992;1,52;11,513
27/10/2015;-13,4127;1,52;40,109
28/10/2015;-13,23592;1,16;34,082
29/10/2015;-13,22192;1,02;17,072
30/10/2015;-13,22578;1,02;14,469
31/10/2015;-13,23331;1,02;14,282
01/11/2015;-13,23442;1,02;14,529
02/11/2015;-13,14797;1,02;22,854
03/11/2015;-12,90242;1,02;41,273
04/11/2015;-12,77323;1,02;29,574
05/11/2015;-12,52276;1,02;41,293
06/11/2015;-12,37079;0,57;31,044
07/11/2015;-12,26038;0,47;26,899
08/11/2015;-12,20782;0,47;19,561
09/11/2015;-12,15964;0,47;19,076
10/11/2015;-12,09203;0,47;21,581
11/11/2015;-12,05783;0,47;18,016
12/11/2015;-11,97656;0,47;23,848
13/11/2015;-11,87309;0,47;25,567
14/11/2015;-11,83481;0,47;18,626
15/11/2015;-11,77862;0,47;20,428
16/11/2015;-11,73187;0,47;19,297
17/11/2015;-11,7253;0,47;14,601
18/11/2015;-11,52215;0,47;36,614
19/11/2015;-11,44856;0,47;23,309
20/11/2015;-11,27127;0,45;34,528
21/11/2015;-11,05639;0,47;38,424
22/11/2015;-10,92083;0,47;28,783
23/11/2015;-10,75947;0,47;31,468
24/11/2015;-10,54541;0,47;38,23
25/11/2015;-10,35438;0,47;35,745
26/11/2015;-10,22827;0,47;28,071
27/11/2015;-10,14014;0,47;24,237
28/11/2015;-10,08675;0,47;21,118
29/11/2015;-9,94175;0,47;29,106
30/11/2015;-9,76652;0,47;34,187
01/12/2015;-9,70343;0,47;21,14
02/12/2015;-9,64129;0,47;21,316
03/12/2015;-9,5605;0,47;23,33
04/12/2015;-9,38514;0,47;33,828
05/12/2015;-9,09218;0,47;47,526
06/12/2015;-8,78734;0,47;48,453
07/12/2015;-8,08363;0,47;93,215
08/12/2015;-7,40087;0,47;92,652
09/12/2015;-6,88237;0,47;72,475
10/12/2015;-6,42013;0,47;66,46
11/12/2015;-6,07354;0,47;53,324
12/12/2015;-5,79163;0,47;46,662
13/12/2015;-5,44814;0,47;53,338
14/12/2015;-5,03841;0,47;61,373
15/12/2015;-4,6049;0,47;63,738
16/12/2015;-4,19529;0,47;60,088
17/12/2015;-3,91088;0,47;46,626
18/12/2015;-3,62375;0,47;48,439
19/12/2015;-3,37889;0,47;45,052
20/12/2015;-2,97491;0,47;61,456
21/12/2015;-2,72504;0,47;44,254
22/12/2015;-2,40445;0,47;54,189
23/12/2015;-2,09647;0,47;52,559
24/12/2015;-1,79644;0,47;51,81
25/12/2015;-1,58852;0,47;42,172
26/12/2015;-1,28581;0,47;50,645
27/12/2015;-0,98179;0,47;50,027
28/12/2015;-0,69723;0,47;48,711
29/12/2015;-0,28542;0,47;63,537
30/12/2015;-0,01376;0,47;48,316
31/12/2015;0,3282;0,47;55,496
01/01/2016;0,6692;0,47;56,074
02/01/2016;1,12035;0,47;66,408
03/01/2016;1,54754;0,47;65,038
04/01/2016;1,91442;0,47;56,678
05/01/2016;2,16862;0,47;46,173
06/01/2016;2,36852;0,47;39,248
07/01/2016;2,55442;0,47;36,862
08/01/2016;2,71929;0,47;34,519
09/01/2016;2,90197;0,47;37,055
10/01/2016;3,08433;0,47;36,857
11/01/2016;3,33703;0,47;44,188
12/01/2016;3,59518;0,47;44,596
13/01/2016;3,97534;0,47;58,42
14/01/2016;4,65325;0,47;93,167
15/01/2016;5,94023;0,47;162,038
16/01/2016;7,8256;0,32;228,697
17/01/2016;9,39428;0,02;193,015
18/01/2016;10,83581;0,02;179,977
19/01/2016;11,90063;0,02;137,081
20/01/2016;12,51742;0,02;86,05
21/01/2016;12,88392;0,02;56,982
22/01/2016;13,32303;0,12;66,946
23/01/2016;13,48236;0,17;34,544
24/01/2016;13,5559;0,17;24,483
25/01/2016;13,8809;0,17;52,152
26/01/2016;14,33613;0,17;66,42
27/01/2016;14,65772;0,17;53,889
28/01/2016;15,30347;0,17;90,031
29/01/2016;15,66461;0,17;58,05
30/01/2016;15,94291;0,17;47,941
31/01/2016;16,11774;0,17;35,494
01/02/2016;16,26791;0,17;33,966
02/02/2016;16,40722;0,17;33,58
03/02/2016;16,55845;0,17;34,209
04/02/2016;16,73823;0,17;37,788
05/02/2016;16,87983;0,17;33,882
06/02/2016;17,01467;0,17;33,473
07/02/2016;17,36994;0,17;57,992
08/02/2016;17,67554;0,17;51,913
09/02/2016;17,89463;0,17;41,97
10/02/2016;18,09319;0,17;39,64
11/02/2016;18,22264;0,17;33,98
12/02/2016;18,38118;0,17;36,692
13/02/2016;18,4185;0,17;24,801
14/02/2016;18,43045;0,17;22,428
15/02/2016;18,47382;0,17;25,716
16/02/2016;18,85082;0,17;63,449
17/02/2016;19,15474;0,17;56,233
18/02/2016;19,32885;0,17;43,163
19/02/2016;19,482;0,17;39,848
20/02/2016;19,6145;0,17;37,275
21/02/2016;20,21951;0,17;89,269
22/02/2016;20,94441;0,17;103,853
23/02/2016;21,42715;0,17;75,121
24/02/2016;21,80566;0,17;63,926
25/02/2016;22,42493;0,17;90,593
26/02/2016;22,91098;0,17;75,19
27/02/2016;23,16104;0,17;50,372
28/02/2016;23,35901;0,17;44,23
29/02/2016;23,72261;0,17;62,541
01/03/2016;23,96686;0,17;48,089
02/03/2016;24,64814;0,17;96,887
03/03/2016;25,30492;0,17;94,495
04/03/2016;26,72802;0,05;182,046
05/03/2016;27,49659;0,02;111,211
06/03/2016;28,10737;0,02;93,782
07/03/2016;28,70683;0,02;90,627
08/03/2016;29,51213;0,02;116,034
09/03/2016;29,96943;0,02;76,662
10/03/2016;30,27034;0,02;57,542
11/03/2016;31,34698;0,14;143,649
12/03/2016;31,9501;40,97;130,934
13/03/2016;32,35886;20,97;94,793
14/03/2016;32,67266;0,75;62,968
15/03/2016;32,94712;0,02;58,459
16/03/2016;33,18114;0,02;50,179
17/03/2016;33,38132;0,02;44,198
18/03/2016;33,59526;0,02;46,064
19/03/2016;33,82235;0,02;48,187
20/03/2016;33,99643;0,02;41,401
21/03/2016;34,17978;0,02;43,582
22/03/2016;34,34057;0,09;38,811
23/03/2016;34,48234;0,17;38,081
24/03/2016;34,67808;0,22;44,522
25/03/2016;34,8371;0,22;38,958
26/03/2016;35,26123;0,22;68,331
27/03/2016;35,55511;0,22;52,009
28/03/2016;35,71649;0,22;40,948
29/03/2016;35,81342;0,22;34,913
30/03/2016;35,92601;0,22;35,515
31/03/2016;36,091;0,22;41,047
01/04/2016;36,23279;0,22;38,658
02/04/2016;36,3261;0,22;31,739
03/04/2016;36,41604;0,22;32,197
04/04/2016;36,55094;0,22;37,406
05/04/2016;36,64845;0,22;32,78
06/04/2016;36,73005;0,22;32,593
07/04/2016;36,78639;0,22;28,564
08/04/2016;36,81401;0,22;25,36
09/04/2016;36,8189;0,33;24,008
10/04/2016;36,81822;0,42;23,99
11/04/2016;36,8647;0,42;28,57
12/04/2016;36,88459;0,42;26,097
13/04/2016;36,92835;0,42;28,242
14/04/2016;36,93936;0,42;23,328
15/04/2016;36,92243;0,42;22,136
16/04/2016;36,8908;0,42;22,175
17/04/2016;36,86087;0,42;22,309
18/04/2016;36,83671;0,42;20,141
19/04/2016;36,78647;0,42;18,984
20/04/2016;36,73797;0,42;18,911
21/04/2016;36,69318;0,42;18,828
22/04/2016;36,6433;0,42;17,8
23/04/2016;36,59918;0,42;18,599
24/04/2016;36,55943;0,42;16,808
25/04/2016;36,50235;0,42;16,527
26/04/2016;36,43506;0,42;16,579
27/04/2016;36,37652;0,42;16,998
28/04/2016;36,37554;0,42;22,272
29/04/2016;36,34347;0,42;20,277
30/04/2016;36,31766;0,42;20,238
01/05/2016;36,28119;0,42;19,932
02/05/2016;36,2351;0,42;17,819
03/05/2016;36,16678;0,42;18,553
04/05/2016;36,09275;0,42;16,739
05/05/2016;36,02182;0,42;17,438
06/05/2016;35,96021;0,42;17,385
07/05/2016;35,90125;0,42;16,56
08/05/2016;35,85238;0,42;17,172
09/05/2016;35,81671;0,42;17,905
10/05/2016;35,77829;0,42;18,653
11/05/2016;35,74417;0,42;19,546
12/05/2016;35,70542;0,42;18,364
13/05/2016;35,65338;0,42;17,463
14/05/2016;35,60458;0,42;18,5
15/05/2016;35,54456;0,42;16,49
16/05/2016;35,48671;0,42;16,166
17/05/2016;35,45958;0,42;19,491
18/05/2016;35,43062;0,42;19,287
19/05/2016;35,62617;0,42;42,383
20/05/2016;35,71002;0,42;31,714
21/05/2016;35,90243;0,42;43,963
22/05/2016;36,13363;0,42;47,185
23/05/2016;36,61774;0,42;77,919
24/05/2016;36,85877;0,42;48,067
25/05/2016;36,95428;0,42;32,297
26/05/2016;36,9641;0,42;21,535
27/05/2016;36,94611;0,42;19,321
28/05/2016;36,91875;0,42;19,835
29/05/2016;36,89877;0,42;19,343
30/05/2016;36,90368;0,42;19,538
31/05/2016;36,97204;0,42;29,21
01/06/2016;36,99079;0,42;25,892
02/06/2016;37,29504;0,42;57,606
03/06/2016;37,56744;0,42;53,717
04/06/2016;37,94929;0,42;65,437
05/06/2016;38,96794;0,42;136,259
06/06/2016;40,6761;0,42;213,11
07/06/2016;42,70533;0,42;251,228
08/06/2016;44,40178;0,29;216,985
09/06/2016;45,26054;0,22;124,74
10/06/2016;45,96461;0,22;103,016
11/06/2016;46,25586;0,22;55,103
12/06/2016;46,4402;0,22;42,733
13/06/2016;46,58075;0,22;37,977
14/06/2016;46,71144;0,22;37,317
15/06/2016;46,81596;0,22;32,041
16/06/2016;46,90163;0,22;31,599
17/06/2016;46,97801;0,22;31,262
18/06/2016;47,05174;0,37;31,612
19/06/2016;47,13874;0,42;32,923
20/06/2016;47,22008;0,42;32,622
21/06/2016;47,27004;0,42;30,373
22/06/2016;47,31391;0,42;28,158
23/06/2016;47,35879;0,42;26,937
24/06/2016;47,39309;0,42;26,826
25/06/2016;47,43972;0,42;28,098
26/06/2016;47,49925;0,42;29,209
27/06/2016;47,54698;0,42;27,372
28/06/2016;47,57523;0,42;25,721
29/06/2016;47,61194;0,42;24,969
30/06/2016;47,65918;0,42;26,33
01/07/2016;47,68622;0,42;25,567
02/07/2016;47,70033;0,42;24,998
03/07/2016;47,70314;0,42;23,565
04/07/2016;47,71443;0,42;23,866
05/07/2016;47,71592;0,42;22,61
06/07/2016;47,71713;0,42;22,614
07/07/2016;47,72149;0,42;22,357
08/07/2016;47,71319;0,42;21,886
09/07/2016;47,69998;0,42;21,308
10/07/2016;47,68907;0,42;20,603
11/07/2016;47,67881;0,42;20,536
12/07/2016;47,66745;0,42;20,473
13/07/2016;47,63187;0,42;20,034
14/07/2016;47,61116;0,42;19,391
15/07/2016;47,57354;0,42;19,182
16/07/2016;47,52916;0,42;18,687
17/07/2016;47,50642;0,42;18,59
18/07/2016;47,47206;0,42;17,837
19/07/2016;47,43537;0,42;17,724
20/07/2016;47,40239;0,42;18,282
21/07/2016;47,37889;0,42;18,527
22/07/2016;47,33863;0,42;17,833
23/07/2016;47,30108;0,42;17,324
24/07/2016;47,25049;0,42;17,048
25/07/2016;47,19891;0,42;16,035
26/07/2016;47,12505;0,42;15,416
27/07/2016;47,05669;0,42;14,848
28/07/2016;46,98708;0,42;14,875
29/07/2016;46,92996;0,42;15,345
30/07/2016;46,87355;0,42;14,861
31/07/2016;46,8158;0,42;15,349
01/08/2016;46,761;0,42;15,552
02/08/2016;46,69292;0,42;15,134
03/08/2016;46,63503;0,42;15,635
04/08/2016;46,57942;0,42;16,767
05/08/2016;46,51305;0,42;16,428
06/08/2016;46,44817;0,42;16,043
07/08/2016;46,36809;0,42;16,437
08/08/2016;46,30363;0,42;16,983
09/08/2016;46,24652;0,42;16,003
10/08/2016;46,20027;0,42;17,3
11/08/2016;46,14143;0,42;16,115
12/08/2016;46,09416;0,42;16,579
13/08/2016;46,03397;0,42;15,9
14/08/2016;45,96305;0,42;15,842
15/08/2016;45,91362;0,42;16,212
16/08/2016;45,84803;0,42;16,669
17/08/2016;45,79788;0,42;17,089
18/08/2016;45,74431;0,42;17,65
19/08/2016;45,69515;0,42;17,308
20/08/2016;45,6291;0,42;16,057
21/08/2016;45,83579;0,42;45,966
22/08/2016;46,06694;0,42;47,462
23/08/2016;46,20721;0,42;36,944
24/08/2016;46,20588;0,42;22,375
25/08/2016;46,16397;0,42;18,043
26/08/2016;46,0991;0,42;17,055
27/08/2016;46,03965;0,42;18,215
28/08/2016;45,99182;0,42;17,728
29/08/2016;45,9353;0,42;16,362
30/08/2016;45,86405;0,42;15,606
31/08/2016;45,78503;0,42;15,082
01/09/2016;45,77538;0,42;20,801
02/09/2016;45,73221;0,41;19,587
03/09/2016;45,69353;0,42;18,555
04/09/2016;45,62978;0,42;17,843
05/09/2016;45,57784;0,42;17,137
06/09/2016;45,57326;0,42;21,963
07/09/2016;45,56086;0,42;20,736
08/09/2016;45,5365;0,42;19,168
09/09/2016;45,50474;0,42;18,122
10/09/2016;45,43707;0,42;14,854
11/09/2016;45,36088;0,42;15,424
12/09/2016;45,28858;0,42;14,724
13/09/2016;45,21028;0,42;15,409
14/09/2016;45,13275;0,42;15,406
15/09/2016;45,06189;0,42;13,348
16/09/2016;44,96595;0,42;12,579
17/09/2016;44,87266;1,63;12,782
18/09/2016;44,73181;2,02;9,643
19/09/2016;44,65817;2,02;14,719
20/09/2016;44,56667;2,02;15,41
21/09/2016;44,48906;2,02;14,825
22/09/2016;44,39086;2,02;12,638
23/09/2016;44,28454;2,02;12,542
24/09/2016;44,17779;2,02;12,596
25/09/2016;44,06802;2,02;11,356
26/09/2016;43,96503;2,02;12,457
27/09/2016;43,852;2,77;12,394
28/09/2016;43,71415;3,52;10,783
29/09/2016;43,56417;3,52;10,127
30/09/2016;43,41385;3,52;10,206
01/10/2016;43,26291;3,52;9,357
02/10/2016;43,1083;3,52;9,042
03/10/2016;42,96784;3,52;8,673
04/10/2016;42,98766;3,52;27,21
05/10/2016;42,9235;3,52;19,214
06/10/2016;42,84281;3,52;18,659
07/10/2016;42,75572;2,87;16,842
08/10/2016;42,62232;2,52;11,143
09/10/2016;42,50334;2,52;11,45
10/10/2016;42,40309;2,52;10,688
11/10/2016;42,26709;2,52;9,767
12/10/2016;42,13162;2,52;10,746
13/10/2016;42,04328;2,52;16,434
14/10/2016;42,36388;2,19;61,794
15/10/2016;42,91232;1,52;88,225
16/10/2016;43,11026;1,52;48,448
17/10/2016;43,10961;1,52;25,711
18/10/2016;43,11579;1,52;26,165
19/10/2016;43,10725;1,52;25,324
20/10/2016;43,01804;1,52;17,525
21/10/2016;42,95689;1,52;18,45
22/10/2016;42,8656;1,52;15,953
23/10/2016;42,85523;1,52;18,764
24/10/2016;42,81457;1,52;16,529
25/10/2016;43,12738;1,52;60,672
26/10/2016;43,22991;1,52;36,404
27/10/2016;43,2509;1,52;27,894
28/10/2016;43,29123;1,52;30,128
29/10/2016;43,24438;1,52;20,637
30/10/2016;43,1746;1,52;17,026
31/10/2016;43,11071;1,52;15,871
01/11/2016;43,01869;1,52;13,859
02/11/2016;42,91769;1,52;13,742
03/11/2016;42,85677;1,52;16,92
04/11/2016;42,82819;1,52;19,622
05/11/2016;42,7851;1,52;17,198
06/11/2016;42,7413;1,52;18,049
07/11/2016;42,75914;1,52;23,048
08/11/2016;42,71901;1,52;18,919
09/11/2016;42,65762;1,52;17,089
10/11/2016;42,69502;1,52;27,597
11/11/2016;42,71423;1,52;28,957
12/11/2016;43,02569;1,52;60,719
13/11/2016;43,16771;1,52;38,744
14/11/2016;43,35891;1,52;43,392
15/11/2016;43,59729;1,52;50,629
16/11/2016;43,77334;1,52;43,215
17/11/2016;44,07255;1,52;58,982
18/11/2016;44,2274;1,02;42,891
19/11/2016;44,30593;0,82;33,384
20/11/2016;44,29003;0,82;21,423
21/11/2016;44,21782;0,82;15,463
22/11/2016;44,1175;0,82;14,417
23/11/2016;44,02968;0,82;15,397
24/11/2016;44,01859;0,82;22,825
25/11/2016;44,00565;0,8;22,999
26/11/2016;43,93327;0,82;16,742
27/11/2016;43,86865;0,82;17,294
28/11/2016;43,89261;0,82;27,538
29/11/2016;44,31119;0,82;72,189
30/11/2016;44,55672;0,82;52,264
01/12/2016;44,67029;0,82;38,821
02/12/2016;44,67889;0,82;24,424
03/12/2016;44,60703;0,82;16,669
04/12/2016;44,63083;0,75;27,334
05/12/2016;44,77671;0,62;38,89
06/12/2016;44,81175;0,62;27,707
07/12/2016;44,77741;0,63;21,196
08/12/2016;44,71526;0,6;16,741
09/12/2016;44,67108;0,6;20,617
10/12/2016;44,86581;0,6;47,484
11/12/2016;44,93204;0,6;32,239
12/12/2016;45,12618;0,75;45,359
13/12/2016;45,43603;0,6;59,313
14/12/2016;45,61646;0,6;46,26
15/12/2016;45,6723;0,6;30,98
16/12/2016;45,71413;0,6;27,397
17/12/2016;45,70101;0,6;21,688
18/12/2016;45,67748;0,6;21,103
19/12/2016;45,6624;0,6;20,567
20/12/2016;45,71203;0,6;29,816
21/12/2016;45,75244;0,6;29,497
22/12/2016;45,77905;0,6;28,456
23/12/2016;45,74141;0,6;22,279
24/12/2016;45,77911;0,6;30,47
25/12/2016;45,80526;0,6;28,077
26/12/2016;46,03061;0,6;47,666
27/12/2016;46,12678;0,6;38,114
28/12/2016;46,1475;0,6;28,334
29/12/2016;46,1536;0,6;25,719
30/12/2016;46,13356;0,6;23,148
31/12/2016;46,0859;0,6;20,16
01/01/2017;46,1219;0,6;27,813
02/01/2017;46,07999;0,6;17,227
03/01/2017;46,03001;0,919;18,723
04/01/2017;45,95581;1,6;16,94
05/01/2017;45,88499;1,6;16,154
06/01/2017;45,7875;2,52;16,901
07/01/2017;45,69889;2,85;16,946
08/01/2017;45,78038;2,85;36,047
09/01/2017;45,78364;2,85;25,781
10/01/2017;46,25079;2,16;80,135
11/01/2017;46,70473;0,6;77,718
12/01/2017;46,94405;0,6;54,841
13/01/2017;47,57339;0,6;96,159
14/01/2017;48,07941;0,36;83,159
15/01/2017;48,83673;0,2;109,423
16/01/2017;49,57215;0,2;106,152
17/01/2017;50,25796;0,1;101,015
18/01/2017;50,97847;0,1;102,971
19/01/2017;52,09772;0,1;148,034
20/01/2017;52,94398;0,1;118,409
21/01/2017;53,85118;0,1;125,732
22/01/2017;55,22379;0,1;177,257
23/01/2017;56,57182;0,1;177,192
24/01/2017;57,31566;0,1;114,617
25/01/2017;57,88645;0,1;90,75
26/01/2017;58,29471;0,1;70,534
27/01/2017;58,773;0,1;78,107
28/01/2017;59,17822;0,1;70,429
29/01/2017;59,50898;0,1;62,847
30/01/2017;59,71563;0,1;47,75
31/01/2017;60,11795;0,1;71,198
01/02/2017;60,28569;0,1;44,046
02/02/2017;60,62793;0,1;62,298
03/02/2017;60,99221;0,1;66,251
04/02/2017;61,25506;0,1;54,619
05/02/2017;61,52998;0,1;55,155
06/02/2017;61,77323;0,1;50,604
07/02/2017;62,05269;0,1;57,443
08/02/2017;62,25888;0,1;48,772
09/02/2017;62,34038;0,1;34,344
10/02/2017;62,38696;0,1;32,212
11/02/2017;62,44721;0,1;32,157
12/02/2017;62,46707;0,1;28,897
13/02/2017;62,52296;0,1;31,725
14/02/2017;62,50841;0,1;25,364
15/02/2017;62,44622;0,1;19,439
16/02/2017;62,38175;0,1;19,48
17/02/2017;62,31273;0,1;18,404
18/02/2017;62,36856;0,1;33,049
19/02/2017;62,42061;0,1;32,262
20/02/2017;62,38238;0,1;22,454
21/02/2017;62,3424;0,1;23,026
22/02/2017;62,30713;0,1;21,889
23/02/2017;62,27689;0,1;22,158
24/02/2017;62,24081;0,4;22,315
25/02/2017;62,36326;1,0;40,969
26/02/2017;62,44061;1,0;34,343
27/02/2017;62,65733;1,0;48,163
28/02/2017;62,75624;1,0;36,183
01/03/2017;62,76987;0,71;26,761
02/03/2017;62,73513;0,6;23,736
03/03/2017;63,06001;0,6;63,614
04/03/2017;63,25921;0,6;49,898
05/03/2017;63,40659;0,6;43,558
06/03/2017;63,64657;0,6;52,558
07/03/2017;64,05491;0,55;73,134
08/03/2017;64,71071;0,5;100,979
09/03/2017;64,99009;0,5;60,02
10/03/2017;65,17275;0,5;49,32
11/03/2017;65,30149;0,6;41,417
12/03/2017;65,32222;0,6;30,197
13/03/2017;65,30785;0,6;26,316
14/03/2017;65,34618;0,6;31,784
15/03/2017;65,44359;0,6;37,151
16/03/2017;65,54044;0,6;37,49
17/03/2017;65,57746;0,6;30,766
18/03/2017;65,61044;0,6;30,53
19/03/2017;65,61871;0,6;24,957
20/03/2017;65,78469;0,6;41,841
21/03/2017;65,90348;0,6;38,241
22/03/2017;65,9387;0,6;28,845
23/03/2017;65,91333;0,6;23,086
24/03/2017;65,88993;0,6;23,491
25/03/2017;65,86602;0,6;24,113
26/03/2017;65,81828;0,6;20,886
27/03/2017;65,77343;0,6;19,774
28/03/2017;65,75336;1,43;23,982
29/03/2017;65,72247;1,6;23,419
30/03/2017;65,69451;1,6;23,422
31/03/2017;65,62636;1,6;19,13
01/04/2017;65,54675;1,6;16,685
02/04/2017;65,46485;1,6;16,854
03/04/2017;65,40369;1,6;18,716
04/04/2017;65,30419;1,6;15,784
05/04/2017;65,20999;1,6;16,361
06/04/2017;65,15155;1,6;20,094
07/04/2017;65,41364;1,6;54,877
08/04/2017;65,64444;0,81;52,086
09/04/2017;65,69352;0,6;31,855
10/04/2017;65,71243;0,6;27,729
11/04/2017;65,66486;0,6;21,036
12/04/2017;65,65443;0,6;26,051
13/04/2017;65,67624;0,6;27,89
14/04/2017;65,62673;0,6;20,721
15/04/2017;65,5804;1,45;19,895
16/04/2017;65,50452;1,6;18,388
17/04/2017;65,43957;1,6;18,147
18/04/2017;65,37939;1,6;19,583
19/04/2017;65,30656;1,6;18,151
20/04/2017;65,21757;1,6;16,99
21/04/2017;65,11667;1,6;17,008
22/04/2017;65,1011;1,35;23,789
23/04/2017;65,10707;0,6;25,177
24/04/2017;65,07494;0,6;19,372
25/04/2017;64,99345;0,6;16,949
26/04/2017;64,90858;0,6;16,594
27/04/2017;65,14602;0,6;52,685
28/04/2017;65,23545;0,6;35,053
29/04/2017;65,24285;0,6;25,132
30/04/2017;65,20363;0,6;19,119
01/05/2017;65,15953;0,6;19,425
02/05/2017;65,10919;0,6;18,776
03/05/2017;65,06244;0,6;20,439
04/05/2017;64,99586;0,6;18,329
05/05/2017;65,07244;0,6;34,184
06/05/2017;65,66501;0,6;90,356
07/05/2017;65,80815;0,6;41,037
08/05/2017;65,84814;0,6;29,047
09/05/2017;65,87086;0,6;27,832
10/05/2017;65,83264;0,6;21,493
11/05/2017;65,83125;0,6;24,698
12/05/2017;65,80037;0,6;20,376
13/05/2017;65,73476;0,6;18,534
14/05/2017;65,66695;0,6;17,805
15/05/2017;65,60606;0,6;17,407
16/05/2017;65,54367;0,6;19,145
17/05/2017;65,4942;0,6;19,148
18/05/2017;65,43722;0,6;18,317
19/05/2017;65,57705;0,6;40,227
20/05/2017;66,20134;0,6;93,479
21/05/2017;66,46435;0,6;55,063
22/05/2017;67,07449;0,6;90,999
23/05/2017;67,4114;0,6;64,43
24/05/2017;67,56783;0,6;42,677
25/05/2017;67,65301;0,6;33,914
26/05/2017;67,66488;0,6;27,452
27/05/2017;67,66076;0,6;26,238
28/05/2017;67,68298;0,6;27,682
29/05/2017;67,71554;0,6;27,769
30/05/2017;67,68259;0,6;22,233
31/05/2017;67,65144;0,6;20,17
01/06/2017;67,66156;0,6;26,394
02/06/2017;67,65535;0,6;24,419
03/06/2017;67,61365;0,6;20,474
04/06/2017;67,54845;0,67;18,924
05/06/2017;67,49554;0,75;19,004
06/06/2017;67,70377;0,75;47,738
07/06/2017;67,91861;0,63;49,19
08/06/2017;67,9725;0,6;30,967
09/06/2017;67,98448;0,6;26,818
10/06/2017;67,92824;0,6;18,905
11/06/2017;67,88333;0,6;18,963
12/06/2017;67,84113;0,6;18,995
13/06/2017;67,84252;0,6;24,95
14/06/2017;67,99388;0,6;41,528
15/06/2017;68,01416;0,6;26,792
16/06/2017;67,99274;0,6;21,269
17/06/2017;67,9279;0,6;18,96
18/06/2017;67,84602;0,6;15,32
19/06/2017;67,80093;0,6;18,751
20/06/2017;67,76678;0,6;21,169
21/06/2017;67,71458;0,95;18,425
22/06/2017;67,65891;0,95;17,73
23/06/2017;67,59147;0,95;17,737
24/06/2017;67,50282;0,95;17,947
25/06/2017;67,42709;0,95;14,878
26/06/2017;67,34066;0,95;14,28
27/06/2017;67,2831;0,95;19,537
28/06/2017;67,19385;1,103;15,541
29/06/2017;67,10868;2,6;17,191
30/06/2017;66,99856;2,6;14,231
01/07/2017;66,86932;3,62;13,812
02/07/2017;66,72426;3,6;10,442
03/07/2017;66,58594;3,6;11,15
04/07/2017;66,45952;3,6;12,182
05/07/2017;66,34773;3,6;14,586
06/07/2017;66,2412;3,6;16,318
07/07/2017;66,13148;5,04;17,588
08/07/2017;66,02229;5,1;16,775
09/07/2017;65,91425;5,1;16,842
10/07/2017;65,80508;5,1;16,517
11/07/2017;65,68524;5,1;16,068
12/07/2017;65,56619;5,1;16,396
13/07/2017;65,44273;5,1;15,514
14/07/2017;65,30867;5,1;14,863
15/07/2017;65,16205;5,1;13,189
16/07/2017;65,02623;5,1;14,485
17/07/2017;64,91014;5,1;14,0
18/07/2017;64,7461;5,1;11,809
19/07/2017;64,62205;5,1;13,071
20/07/2017;64,47874;5,1;12,798
21/07/2017;64,33792;5,1;13,16
22/07/2017;64,18338;5,1;12,522
23/07/2017;64,0335;5,1;12,628
24/07/2017;63,90672;5,1;14,492
25/07/2017;63,75194;5,1;12,437
26/07/2017;63,60634;5,1;14,31
27/07/2017;63,45414;5,1;13,89
28/07/2017;63,30924;5,1;14,111
29/07/2017;63,1469;5,1;11,824
30/07/2017;62,97783;5,1;11,59
31/07/2017;62,82478;5,1;11,639
01/08/2017;62,67808;5,1;13,648
02/08/2017;62,51149;5,1;11,652
03/08/2017;62,3352;5,1;10,366
04/08/2017;62,16766;5,56;12,346
05/08/2017;62,00212;5,6;11,404
06/08/2017;61,84126;5,6;11,616
07/08/2017;61,68666;5,6;11,006
08/08/2017;61,51566;5,6;12,09
09/08/2017;61,32943;7,07;11,691
10/08/2017;61,13997;7,1;11,005
11/08/2017;60,94769;7,1;9,877
12/08/2017;60,75603;7,1;10,708
13/08/2017;60,56089;7,1;10,025
14/08/2017;60,37811;7,1;10,096
15/08/2017;60,18865;7,1;11,306
16/08/2017;60,01086;8,53;12,308
17/08/2017;59,92254;8,6;22,9
18/08/2017;59,8343;8,6;21,885
19/08/2017;59,77452;8,6;25,693
20/08/2017;59,78653;5,89;30,982
21/08/2017;59,82939;4,6;32,315
22/08/2017;59,77675;4,6;22,781
23/08/2017;59,66399;4,6;15,523
24/08/2017;59,53173;4,6;14,465
25/08/2017;59,36758;4,6;12,585
26/08/2017;59,21284;4,6;13,818
27/08/2017;59,06113;4,6;12,516
28/08/2017;58,90168;4,6;10,505
29/08/2017;58,71983;5,17;9,767
30/08/2017;58,56707;7,06;14,967
31/08/2017;58,46021;7,1;20,513
01/09/2017;58,34644;7,1;17,057
02/09/2017;58,17844;8,04;13,982
03/09/2017;57,9905;8,1;12,038
04/09/2017;57,80748;8,1;11,491
05/09/2017;57,60953;8,1;11,521
06/09/2017;57,40835;9,1;10,679
07/09/2017;57,19087;9,1;10,142
