Data;Chuva (mm);Volume Útil Armazenado (%);Volume Útil Armazenado (hm³);Volume Total Armazenado (hm³);Vazão Captada (m³/s);Vazão Produzida (m³/s);Vazão Jusante (m³/s);Vazão Natural (m³/s);Vazão Afluente (m³/s);Variação do Volume Útil (%);Chuva Acumulada no Mês (mm);Chuva Média Historica (mm);Vazão Jusante no mês (m³/s);Vazão Jusante Média Histórica (m³/s);Vazão Natural no Mês (m³/s);Vazão Natural Media Historica (m³/s);Vazão Produzida no Mês (m³/s);Vazão Retirada no Mês (m³/s)
30/08/2022;0,1;33,20907;326,13693;837,5456;18,85712;18,82889;12,35;8,526;15,86;-0,13198;39,55;33,92875;11,42233;10,67175;11,361;23,1;19,78511;19,80856
31/08/2022;0,0;33,05799;324,65322;836,06189;20,30682;20,29807;12,35;6,434;13,767;-0,15108;39,55;33,92875;11,45226;10,67175;11,202;23,1;19,80166;19,82463
01/09/2022;0,0;32,89291;323,0321;834,44077;20,32594;20,29731;12,35;6,587;13,913;-0,16507;0,0;80,47313;12,35;12,85481;6,587;24,0;20,29731;20,32594
02/09/2022;0,0;32,74297;321,55953;832,9682;21,03408;21,02907;12,35;7,981;15,291;-0,14995;0,0;80,47313;12,35;12,85481;7,284;24,0;20,66319;20,68001
03/09/2022;0,0;32,5731;319,89126;831,29993;20,82194;21,08381;13,15;8,113;15,415;-0,16987;0,0;80,47313;12,61667;12,85481;7,56;24,0;20,8034;20,72732
04/09/2022;7,5;32,53807;319,54723;830,9559;17,52603;17,50767;12,7;21,129;28,427;-0,03503;7,5;80,47313;12,6375;12,85481;10,953;24,0;19,97947;19,927
05/09/2022;0,1;32,39431;318,13543;829,5441;19,45;19,38403;12,35;5,602;12,9;-0,14376;7,6;80,47313;12,58;12,85481;9,882;24,0;19,86038;19,8316
06/09/2022;0,0;32,26105;316,8267;828,23537;19,54632;19,46871;12,35;8,473;15,761;-0,13326;7,6;80,47313;12,54167;12,85481;9,648;24,0;19,7951;19,78405
07/09/2022;0,75;32,12471;315,4878;826,89647;19,05316;18,99554;12,35;8,822;16,102;-0,13633;8,35;80,47313;12,51429;12,85481;9,53;24,0;19,68088;19,67964
08/09/2022;0,8;32,00905;314,35189;825,76056;21,21534;21,16149;11,21;9,176;16,452;-0,11566;9,15;80,47313;12,35125;12,85481;9,485;24,0;19,86595;19,8716
09/09/2022;0,0;31,843;312,72114;824,12981;22,61635;22,09192;11,1;6,335;13,592;-0,16605;9,15;80,47313;12,21222;12,85481;9,135;24,0;20,11328;20,17657
10/09/2022;0,0;31,67346;311,05622;822,46489;21,4314;21,42073;11,1;6,859;14,067;-0,16953;9,15;80,47313;12,101;12,85481;8,908;24,0;20,24403;20,30206
11/09/2022;0,0;31,54521;309,79667;821,20534;17,40531;17,34251;11,1;9,91;17,17;-0,12826;9,15;80,47313;12,01;12,85481;8,999;24,0;19,98025;20,03872
12/09/2022;0,0;31,44225;308,78557;820,19424;18,3144;18,31298;11,1;8,761;16,021;-0,10296;9,15;80,47313;11,93417;12,85481;8,979;24,0;19,84131;19,89502
13/09/2022;0,1;31,33347;307,71723;819,1259;19,44926;19,46153;11,12;9,729;16,979;-0,10878;9,25;80,47313;11,87154;12,85481;9,037;24,0;19,8121;19,86073
14/09/2022;6,8;31,2102;306,50668;817,91535;18,60935;18,63113;11,35;9,993;17,246;-0,12327;16,05;80,47313;11,83429;12,85481;9,105;24,0;19,72775;19,77135
15/09/2022;5,8;31,14179;305,83483;817,2435;18,99239;18,97535;11,35;13,284;20,535;-0,06841;21,85;80,47313;11,802;12,85481;9,384;24,0;19,67759;19,71942
16/09/2022;0,8;31,07201;305,14952;816,55819;20,08728;20,08142;10,71;11,869;18,932;-0,06978;22,65;80,47313;11,73375;12,85481;9,539;24,0;19,70283;19,74241
17/09/2022;0,4;30,97528;304,19959;815,60826;19,4265;19,39445;10,6;10,889;17,972;-0,09673;23,05;80,47313;11,66706;12,85481;9,618;24,0;19,68469;19,72383
18/09/2022;0,2;30,85946;303,06208;814,47075;18,97002;18,93524;10,6;8,553;15,803;-0,11583;23,25;80,47313;11,60778;12,85481;9,559;24,0;19,64305;19,68195
19/09/2022;0,0;30,76244;302,10933;813,518;21,08475;21,0368;10,6;11,132;18,377;-0,09701;23,25;80,47313;11,55474;12,85481;9,642;24,0;19,7164;19,75578
20/09/2022;0,4;30,68367;301,33578;812,74445;20,73145;20,71308;10,6;13,836;21,071;-0,07877;23,65;80,47313;11,507;12,85481;9,852;24,0;19,76624;19,80456
21/09/2022;0,0;30,57979;300,31552;811,72419;19,52334;19,5072;10,6;11,215;18,445;-0,10389;23,65;80,47313;11,46381;12,85481;9,917;24,0;19,7539;19,79117
22/09/2022;7,8;30,53495;299,8752;811,28386;19,64506;19,61806;10,6;16,841;24,081;-0,04484;31,45;80,47313;11,42455;12,85481;10,231;24,0;19,74773;19,78453
23/09/2022;0,8;30,45994;299,13853;810,5472;21,36253;21,31261;9,68;12,55;19,778;-0,07501;32,25;80,47313;11,3487;12,85481;10,332;24,0;19,81577;19,85314
24/09/2022;0,0;30,3421;297,98127;809,38994;20,34849;20,33306;9,6;9,075;16,304;-0,11784;32,25;80,47313;11,27583;12,85481;10,28;24,0;19,83732;19,87378
25/09/2022;0,0;30,22449;296,82628;808,23495;18,61291;18,62854;9,6;7,722;14,952;-0,11761;32,25;80,47313;11,2088;12,85481;10,177;24,0;19,78897;19,82334
26/09/2022;0,2;30,15371;296,13115;807,53982;18,18746;18,18564;9,6;11,009;18,247;-0,07078;32,45;80,47313;11,14692;12,85481;10,209;24,0;19,7273;19,76043
27/09/2022;30,8;30,4061;298,6098;810,01847;19,32785;19,2702;9,02;46,918;54,159;0,25239;63,25;80,47313;11,06815;12,85481;11,569;24,0;19,71037;19,7444
28/09/2022;32,5;30,83125;302,78511;814,19378;18,05926;18,09107;8,48;67,628;74,878;0,42515;95,75;80,47313;10,97571;12,85481;13,571;24,0;19,65254;19,68422
29/09/2022;22,0;31,66547;310,97769;822,38636;18,52053;18,54796;4,32;109,197;116,465;0,83421;117,75;80,47313;10,74621;12,85481;16,869;24,0;19,61445;19,64409
30/09/2022;0,3;32,06936;314,94422;826,35289;18,48569;18,45032;3,85;59,638;66,915;0,40389;118,05;80,47313;10,51633;12,85481;18,294;24,0;19,57565;19,60548
01/10/2022;16,7;32,36351;317,83293;829,2416;19,8316;19,80407;3,194;47,287;54,567;0,29414;16,7;126,28506;3,194;14,85387;47,287;29,1;19,80407;19,8316
02/10/2022;0,1;32,52816;319,44994;830,8586;19,0046;18,98032;2,35;33,841;41,111;0,16465;16,8;126,28506;2,772;14,85387;40,564;29,1;19,3922;19,4181
03/10/2022;0,0;32,63747;320,52349;831,93216;20,754;20,78645;2,35;25,691;32,979;0,10932;16,8;126,28506;2,63133;14,85387;35,606;29,1;19,85695;19,8634
04/10/2022;0,3;32,6561;320,70638;832,11504;19,60073;19,58039;2,35;17,101;24,375;0,01862;17,1;126,28506;2,561;14,85387;30,98;29,1;19,78781;19,79773
05/10/2022;0,0;32,67885;320,92981;832,33848;20,91161;20,86628;2,84;16,85;24,122;0,02275;17,1;126,28506;2,6168;14,85387;28,154;29,1;20,0035;20,02051
06/10/2022;0,0;32,60244;320,17939;831,58806;21,12676;21,14364;8,69;12,461;19,735;-0,07641;17,1;126,28506;3,629;14,85387;25,539;29,1;20,19353;20,20488
07/10/2022;14,0;32,6921;321,05993;832,4686;20,85063;20,82254;10,35;33,009;40,289;0,08966;31,1;126,28506;4,58914;14,85387;26,606;29,1;20,28338;20,29713
08/10/2022;2,1;32,67222;320,86469;832,27336;20,53058;20,56497;10,35;20,606;27,82;-0,01988;33,2;126,28506;5,30925;14,85387;25,856;29,1;20,31858;20,32631
09/10/2022;0,0;32,67661;320,90784;832,3165;18,17996;18,14756;10,35;22,282;29,575;0,00439;33,2;126,28506;5,86933;14,85387;25,459;29,1;20,07736;20,08783
10/10/2022;10,6;32,73799;321,51063;832,9193;17,886;17,9251;10,35;28,157;35,442;0,06138;43,8;126,28506;6,3174;14,85387;25,729;29,1;19,86213;19,86765
11/10/2022;4,6;32,79821;322,10205;833,51072;19,96102;19,94717;8,63;25,927;33,207;0,06022;48,4;126,28506;6,52764;14,85387;25,747;29,1;19,86986;19,87614
12/10/2022;0,1;32,7444;321,57361;832,98227;19,63929;19,59966;8,35;15,038;22,268;-0,05381;48,5;126,28506;6,6795;14,85387;24,854;29,1;19,84735;19,8564
13/10/2022;7,2;32,77381;321,86242;833,27108;20,39197;20,44419;8,35;23,469;30,714;0,02941;55,7;126,28506;6,808;14,85387;24,748;29,1;19,89326;19,8976
14/10/2022;0,0;32,77919;321,91527;833,32394;20,72666;20,68458;8,35;22,208;29,507;0,00538;55,7;126,28506;6,91814;14,85387;24,566;29,1;19,94978;19,95682
15/10/2022;0,2;32,73375;321,46904;832,87771;18,8944;18,8811;8,35;16,177;23,484;-0,04544;55,9;126,28506;7,0136;14,85387;24,007;29,1;19,87853;19,88599
16/10/2022;0,0;32,67214;320,86395;832,27262;18,74235;18,67193;8,35;12,052;19,345;-0,06161;55,9;126,28506;7,09713;14,85387;23,26;29,1;19,80312;19,81451
17/10/2022;0,7;32,60221;320,17718;831,58584;22,13943;22,07605;8,35;10,965;18,265;-0,06993;56,6;126,28506;7,17082;14,85387;22,537;29,1;19,93682;19,95127
18/10/2022;0,0;32,48304;319,00685;830,41552;22,2164;21,70823;8,39;9,37;16,672;-0,11917;56,6;126,28506;7,23856;14,85387;21,805;29,1;20,03524;20,07711
19/10/2022;3,9;32,42467;318,43362;829,84229;22,15763;22,13668;8,85;15,634;22,867;-0,05837;60,5;126,28506;7,32337;14,85387;21,48;29,1;20,14584;20,18661
20/10/2022;1,1;32,41819;318,37;829,77867;23,67239;23,69799;8,85;21,632;28,942;-0,00648;61,6;126,28506;7,3997;14,85387;21,488;29,1;20,32345;20,3609
21/10/2022;14,95;32,48706;319,04629;830,45496;22,96588;22,931;8,85;32,539;39,849;0,06886;76,55;126,28506;7,46876;14,85387;22,014;29,1;20,44761;20,48495
22/10/2022;0,9;32,43102;318,49599;829,90466;23,92199;23,85647;8,47;17,738;25,058;-0,05603;77,45;126,28506;7,51427;14,85387;21,82;29,1;20,60256;20,64118
23/10/2022;0,0;32,40324;318,22316;829,63183;23,11016;23,09367;8,35;21,607;28,824;-0,02778;77,45;126,28506;7,55061;14,85387;21,81;29,1;20,71087;20,74852
24/10/2022;0,0;32,31052;317,31257;828,72124;22,95085;22,91221;8,35;12,478;19,777;-0,09272;77,45;126,28506;7,58392;14,85387;21,422;29,1;20,80259;20,84029
25/10/2022;0,0;32,1979;316,20661;827,61528;22,77511;22,70888;8,35;9,981;17,319;-0,11261;77,45;126,28506;7,61456;14,85387;20,964;29,1;20,87885;20,91768
26/10/2022;0,0;32,05982;314,85049;826,25915;23,9455;23,89083;8,35;6,911;14,241;-0,13809;77,45;126,28506;7,64285;14,85387;20,424;29,1;20,99469;21,03413
27/10/2022;0,0;31,95083;313,78015;825,18882;24,73092;24,71546;8,47;11,125;18,467;-0,10899;77,45;126,28506;7,67348;14,85387;20,079;29,1;21,1325;21,17105
28/10/2022;5,9;31,81386;312,43499;823,84365;25,72618;25,75766;9,85;11,011;18,35;-0,13697;83,35;126,28506;7,75121;14,85387;19,755;29,1;21,29768;21,33374
29/10/2022;3,2;31,69315;311,2495;822,65817;25,39867;25,40144;9,85;13,51;20,846;-0,12071;86,55;126,28506;7,82359;14,85387;19,54;29,1;21,43919;21,47391
30/10/2022;19,9;31,73354;311,6462;823,05487;23,40602;23,40505;9,85;32,482;38,611;0,04039;106,45;126,28506;7,89113;14,85387;19,971;29,1;21,50472;21,53831
31/10/2022;13,0;31,75701;311,87671;823,28537;22,77437;22,75564;8,03;26,007;33,217;0,02347;119,45;126,28506;7,89561;14,85387;20,166;29,1;21,54507;21,57818
01/11/2022;23,1;32,17347;315,96668;827,37535;22,42226;22,45488;5,28;66,63;74,01;0,41646;23,1;149,4795;5,28;13,08859;66,63;33,4;22,45488;22,42226
02/11/2022;1,05;32,28431;317,05518;828,46385;20,55025;20,56927;3,56;29,724;37,111;0,11084;24,15;149,4795;4,42;13,08859;48,177;33,4;21,51208;21,48626
03/11/2022;3,9;32,3509;317,70914;829,11781;21,18054;21,13555;3,35;21,911;29,297;0,06659;28,05;149,4795;4,06333;13,08859;39,422;33,4;21,38657;21,38435
04/11/2022;0,1;32,47074;318,88601;830,29468;23,62281;23,60308;3,35;29,922;37,315;0,11984;28,15;149,4795;3,885;13,08859;37,047;33,4;21,9407;21,94397
05/11/2022;0,0;32,44566;318,6397;830,04837;23,12461;23,11741;3,64;15,707;23,086;-0,02508;28,15;149,4795;3,836;13,08859;32,779;33,4;22,17604;22,18009
06/11/2022;0,0;32,37158;317,91226;829,32093;21,58238;21,50636;6,85;13,876;21,256;-0,07407;28,15;149,4795;4,33833;13,08859;29,628;33,4;22,06443;22,08048
07/11/2022;8,1;32,3503;317,7032;829,11187;23,75306;23,67439;6,85;18,222;25,598;-0,02129;36,25;149,4795;4,69714;13,08859;27,999;33,4;22,29442;22,31942
08/11/2022;0,3;32,24565;316,67554;828,08421;23,56194;23,00466;9,46;13,314;20,674;-0,10464;36,55;149,4795;5,2925;13,08859;26,163;33,4;22,3832;22,47473
09/11/2022;0,0;32,10444;315,28875;826,69742;23,83081;23,71975;10,85;11,425;18,779;-0,14121;36,55;149,4795;5,91;13,08859;24,526;33,4;22,53171;22,62541
10/11/2022;0,8;32,0206;314,46536;825,87403;23,55195;23,51452;10,85;17,461;24,781;-0,08384;37,35;149,4795;6,404;13,08859;23,819;33,4;22,62999;22,71806
11/11/2022;0,0;31,86851;312,97168;824,38035;23,97497;23,96476;10,85;8,849;16,179;-0,15209;37,35;149,4795;6,80818;13,08859;22,458;33,4;22,75133;22,83233
12/11/2022;17,3;31,88043;313,08879;824,49746;22,15142;22,07672;10,85;28,452;34,171;0,01192;54,65;149,4795;7,145;13,08859;22,958;33,4;22,69511;22,77558
13/11/2022;0,0;31,80068;312,30555;823,71422;21,61098;21,64048;9,12;14,317;21,305;-0,07975;54,65;149,4795;7,29692;13,08859;22,293;33,4;22,61399;22,686
14/11/2022;9,1;31,79892;312,28831;823,69698;22,00112;21,96975;8,85;21,197;28,537;-0,00176;63,75;149,4795;7,40786;13,08859;22,215;33,4;22,56797;22,63708
15/11/2022;7,5;31,92945;313,57016;824,97883;21,97576;21,93739;8,85;36,235;43,569;0,13053;71,25;149,4795;7,504;13,08859;23,149;33,4;22,52593;22,59299
16/11/2022;1,5;31,92551;313,53154;824,94021;22,65528;22,56349;8,85;21,953;29,303;-0,00393;72,75;149,4795;7,58813;13,08859;23,075;33,4;22,52828;22,59688
17/11/2022;0,0;31,84426;312,73352;824,14219;22,51694;22,52895;8,85;13,682;21,043;-0,08126;72,75;149,4795;7,66235;13,08859;22,522;33,4;22,52832;22,59218
18/11/2022;0,0;31,75988;311,90485;823,31352;22,48281;22,4647;8,85;12,91;20,285;-0,08438;72,75;149,4795;7,72833;13,08859;21,988;33,4;22,52478;22,58611
19/11/2022;0,0;31,63939;310,72161;822,13028;21,83142;21,77249;8,85;9,048;16,414;-0,12048;72,75;149,4795;7,78737;13,08859;21,307;33,4;22,48519;22,54638
20/11/2022;0,0;31,53503;309,69666;821,10533;20,40181;20,34083;8,85;9,805;17,105;-0,10437;72,75;149,4795;7,8405;13,08859;20,732;33,4;22,37797;22,43916
21/11/2022;8,9;31,50496;309,40137;820,81004;21,73583;21,7008;8,85;16,517;23,977;-0,03007;81,65;149,4795;7,88857;13,08859;20,531;33,4;22,34573;22,40566
22/11/2022;0,0;31,40928;308,46171;819,87038;21,34137;21,33568;8,85;10,404;17,868;-0,09568;81,65;149,4795;7,93227;13,08859;20,071;33,4;22,29981;22,35729
23/11/2022;7,5;31,39544;308,32581;819,73448;21,80233;21,80315;8,85;19,369;26,587;-0,01384;89,15;149,4795;7,97217;13,08859;20,04;33,4;22,27822;22,33316
24/11/2022;38,6;31,99693;314,23285;825,64152;22,81687;22,82185;7,06;89,196;96,176;0,60149;127,75;149,4795;7,93417;13,08859;22,922;33,4;22,30087;22,35331
25/11/2022;2,55;32,34858;317,68635;829,09502;20,10558;20,09575;3,4;57,047;64,455;0,35166;130,3;149,4795;7,7528;13,08859;24,287;33,4;22,21267;22,2634
26/11/2022;0,2;32,47653;318,94292;830,35158;20,40725;20,39436;2,45;29,825;37,24;0,12795;130,5;149,4795;7,54885;13,08859;24,5;33,4;22,14273;22,19201
27/11/2022;0,3;32,54753;319,64018;831,04885;19,83147;19,82495;2,35;23,358;30,789;0,071;130,8;149,4795;7,3563;13,08859;24,458;33,4;22,05689;22,10459
28/11/2022;5,6;32,63236;320,4733;831,88197;20,19207;20,22008;2,35;23,471;30,902;0,08483;136,4;149,4795;7,1775;13,08859;24,422;33,4;21,99129;22,03628
29/11/2022;15,75;32,93754;323,47034;834,87901;20,2175;20,1879;2,35;49,076;56,507;0,30518;152,15;149,4795;7,01103;13,08859;25,273;33,4;21,9291;21,97357
30/11/2022;10,0;33,12127;325,27467;836,68334;20,13427;20,11242;1,93;33,518;40,948;0,18373;162,15;149,4795;6,84167;13,08859;25,547;33,4;21,86855;21,91226
01/12/2022;14,75;33,38991;327,913;839,32167;20,4512;20,43404;1,35;43,045;50,485;0,26865;14,75;209,93163;1,35;9,40409;43,045;50,7;20,43404;20,4512
02/12/2022;0,3;33,44108;328,4155;839,82417;22,71966;22,65422;1,35;22,267;26,698;0,05117;15,05;209,93163;1,35;9,40409;32,656;50,7;21,54413;21,58543
03/12/2022;0,9;33,4483;328,48642;839,89509;20,42385;20,36679;1,35;15,691;23,131;0,00722;15,95;209,93163;1,35;9,40409;27,001;50,7;21,15168;21,19824
04/12/2022;15,4;33,57895;329,76943;841,1781;21,31911;21,24365;1,35;28,723;36,132;0,13064;31,35;209,93163;1,35;9,40409;27,432;50,7;21,17468;21,22846
05/12/2022;8,0;33,82416;332,17758;843,58625;20,58017;20,48597;1,35;41,808;49,222;0,24521;39,35;209,93163;1,35;9,40409;30,307;50,7;21,03693;21,0988
06/12/2022;19,1;34,20992;335,96606;847,37473;20,0847;20,02473;1,35;57,564;64,987;0,38576;58,45;209,93163;1,35;9,40409;34,85;50,7;20,86823;20,92978
07/12/2022;32,0;35,08685;344,57808;855,98675;23,42439;22,85021;1,35;112,331;119,755;0,87692;90,45;209,93163;1,35;9,40409;45,918;50,7;21,15137;21,28615
08/12/2022;22,7;35,90765;352,63898;864,04765;24,25441;24,22297;1,35;109,7;117,122;0,8208;113,15;209,93163;1,35;9,40409;53,891;50,7;21,53532;21,65719
09/12/2022;0,1;36,47965;358,25638;869,66505;22,23171;22,19534;1,35;81,556;88,976;0,572;113,25;209,93163;1,35;9,40409;56,965;50,7;21,60866;21,72102
10/12/2022;0,0;36,81606;361,56026;872,96893;21,85703;21,83423;1,35;53,313;60,723;0,33642;113,25;209,93163;1,35;9,40409;56,6;50,7;21,63122;21,73462
11/12/2022;0,0;36,98288;363,19847;874,60714;20,49495;20,52853;1,35;32,396;39,816;0,16681;113,25;209,93163;1,35;9,40409;54,399;50,7;21,53097;21,62193
12/12/2022;10,0;37,10944;364,44142;875,85009;22,06111;22,08148;1,35;28,06;35,457;0,12656;123,25;209,93163;1,35;9,40409;52,205;50,7;21,57685;21,65852
13/12/2022;9,1;37,22439;365,57029;876,97896;21,83105;21,7887;1,35;27,866;35,244;0,11495;132,35;209,93163;1,35;9,40409;50,332;50,7;21,59314;21,6718
14/12/2022;37,4;37,96629;372,85627;884,26494;23,84623;23,84851;1,35;98,311;105,682;0,7419;169,75;209,93163;1,35;9,40409;53,759;50,7;21,75424;21,82711
15/12/2022;0,0;38,16621;374,81968;886,22835;23,74833;23,72696;1,35;38,492;45,87;0,19993;169,75;209,93163;1,35;9,40409;52,742;50,7;21,88576;21,95519
16/12/2022;0,0;38,27487;375,88681;887,29547;22,4397;22,47317;1,35;28,182;35,554;0,10866;169,75;209,93163;1,35;9,40409;51,207;50,7;21,92247;21,98548
17/12/2022;3,5;38,38455;376,96393;888,3726;20,26106;20,21815;1,35;28,164;35,537;0,10968;173,25;209,93163;1,35;9,40409;49,851;50,7;21,82221;21,88404
18/12/2022;0,0;38,45247;377,63095;889,03962;20,64979;20,69187;0,93;21,983;29,357;0,06792;173,25;209,93163;1,32667;9,40409;48,303;50,7;21,75942;21,81547
19/12/2022;0,0;38,52253;378,31901;889,72768;20,37171;20,36504;0,85;21,219;28,463;0,07006;173,25;209,93163;1,30158;9,40409;46,877;50,7;21,68603;21,73948
20/12/2022;6,3;38,59119;378,99332;890,40198;20,63615;20,59894;0,85;20,106;27,466;0,06866;179,55;209,93163;1,279;9,40409;45,539;50,7;21,63168;21,68432
21/12/2022;2,1;38,62893;379,36394;890,77261;20,51758;20,5055;1,14;16,708;24,079;0,03774;181,65;209,93163;1,27238;9,40409;44,166;50,7;21,57805;21,62876
22/12/2022;2,4;38,75198;380,57237;891,98104;21,25054;21,25123;4,35;31,016;38,368;0,12305;184,05;209,93163;1,41227;9,40409;43,568;50,7;21,56319;21,61157
23/12/2022;0,6;38,83133;381,35162;892,76029;22,19345;22,11136;4,35;26,237;33,593;0,07935;184,65;209,93163;1,54;9,40409;42,815;50,7;21,58703;21,63686
24/12/2022;0,9;39,02521;383,2557;894,66437;23,11765;23,1167;4,6;40,035;47,386;0,19388;185,55;209,93163;1,6675;9,40409;42,699;50,7;21,65076;21,69856
25/12/2022;5,5;39,18344;384,80959;896,21826;21,56691;21,54261;7,35;40,769;48,131;0,15823;191,05;209,93163;1,8948;9,40409;42,622;50,7;21,64644;21,6933
26/12/2022;15,1;39,29501;385,90529;897,31396;21,08003;21,06362;7,35;36,414;38,484;0,11157;206,15;209,93163;2,10462;9,40409;42,383;50,7;21,62402;21,66971
27/12/2022;13,5;39,50247;387,94274;899,35141;21,60945;21,61201;3,72;47,459;47,459;0,20746;219,65;209,93163;2,16444;9,40409;42,571;50,7;21,62358;21,66748
28/12/2022;29,7;39,84373;391,29407;902,70274;20,83549;20,86871;1,17;60,422;60,422;0,34125;249,35;209,93163;2,12893;9,40409;43,208;50,7;21,59662;21,63776
29/12/2022;24,5;40,67359;399,4439;910,85257;21,43962;21,43035;0,85;114,401;114,401;0,82986;273,85;209,93163;2,08483;9,40409;45,663;50,7;21,59088;21,63093
30/12/2022;38,6;41,50754;407,63398;919,04264;23,30101;23,27284;0,85;115,444;115,444;0,83396;312,45;209,93163;2,04367;9,40409;47,989;50,7;21,64695;21,6866
31/12/2022;12,7;42,22964;414,72548;926,13415;22,1281;22,13049;0,85;104,118;104,118;0,7221;325,15;209,93163;2,00516;9,40409;49,8;50,7;21,66255;21,70084
01/01/2023;10,05;42,79015;420,23007;931,63874;20,45111;20,41668;0,85;86,009;86,009;0,56051;10,05;264,50175;0,85;14,76247;86,009;68,2;20,41668;20,45111
02/01/2023;9,8;43,26595;424,90275;936,31142;23,44999;23,41182;0,85;73,689;73,689;0,4758;19,85;264,50175;0,85;14,76247;79,849;68,2;21,91425;21,95055
03/01/2023;0,0;43,5485;427,67767;939,08634;24,22855;24,16779;0,85;55,678;55,678;0,28256;19,85;264,50175;0,85;14,76247;71,792;68,2;22,66543;22,70988
04/01/2023;6,4;43,70238;429,18886;940,59753;24,41006;24,3801;0,85;42,092;42,092;0,15388;26,25;264,50175;0,85;14,76247;64,367;68,2;23,0941;23,13493
05/01/2023;49,0;44,59426;437,94775;949,35642;24,25819;24,28349;0,85;125,01;125,01;0,89188;75,25;264,50175;0,85;14,76247;76,496;68,2;23,33198;23,35958
06/01/2023;9,0;45,26238;444,50913;955,9178;23,80223;23,82603;0,85;100,226;100,226;0,66812;84,25;264,50175;0,85;14,76247;80,451;68,2;23,41432;23,43336
07/01/2023;1,4;45,60274;447,85178;959,26045;21,44703;21,47067;0,85;61,696;61,696;0,34037;85,65;264,50175;0,85;14,76247;77,771;68,2;23,13665;23,14959
08/01/2023;0,3;45,94322;451,19545;962,60412;22,78607;22,75374;0,85;61,138;61,138;0,34047;85,95;264,50175;0,85;14,76247;75,692;68,2;23,08879;23,10415
09/01/2023;4,1;46,30901;454,78781;966,19648;24,68613;24,72484;0,85;64,581;64,581;0,36579;90,05;264,50175;0,85;14,76247;74,458;68,2;23,27057;23,27993
10/01/2023;3,0;46,68847;458,51443;969,9231;24,71716;24,65756;0,85;68,875;68,875;0,37947;93,05;264,50175;0,85;14,76247;73,899;68,2;23,40927;23,42365
11/01/2023;7,2;47,03231;461,89113;973,2998;25,89683;25,89578;0,85;64,167;64,167;0,34383;100,25;264,50175;0,85;14,76247;73,015;68,2;23,63532;23,64849
12/01/2023;2,9;47,29464;464,46743;975,8761;24,92724;24,92912;0,85;56,181;56,181;0,26233;103,15;264,50175;0,85;14,76247;71,612;68,2;23,74314;23,75505
13/01/2023;3,4;47,65506;468,00696;979,41563;25,70638;25,71157;0,85;65,808;65,808;0,36041;106,55;264,50175;0,85;14,76247;71,165;68,2;23,89455;23,90515
14/01/2023;17,1;48,03908;471,7784;983,18707;23,94268;23,94957;0,85;67,189;67,189;0,38403;123,65;264,50175;0,85;14,76247;70,881;68,2;23,89848;23,90783
15/01/2023;1,3;48,27223;474,06805;985,47672;24,76551;24,73407;0,85;49,81;49,81;0,23314;124,95;264,50175;0,85;14,76247;69,477;68,2;23,95419;23,96501
16/01/2023;10,8;48,49743;476,2797;987,68836;25,69068;25,71352;0,85;50,054;50,054;0,2252;135,75;264,50175;0,85;14,76247;68,263;68,2;24,06415;24,07287
17/01/2023;2,1;48,87048;479,94332;991,35199;24,87175;24,93944;0,85;66,689;66,689;0,37305;137,85;264,50175;0,85;14,76247;68,17;68,2;24,11563;24,11986
18/01/2023;0,1;49,04979;481,70427;993,11294;25,12897;25,12046;0,85;44,334;44,334;0,17931;137,95;264,50175;0,85;14,76247;66,846;68,2;24,17146;24,17592
19/01/2023;7,7;49,52161;486,33786;997,74653;25,46572;25,48427;0,85;78,635;78,635;0,47182;145,65;264,50175;0,85;14,76247;67,466;68,2;24,24055;24,2438
20/01/2023;7,3;49,82266;489,29439;1000,70306;23,79599;23,81648;0,85;58,112;58,112;0,30105;152,95;264,50175;0,85;14,76247;66,999;68,2;24,21935;24,22141
21/01/2023;8,0;50,12761;492,28919;1003,69786;24,38844;24,36703;0,85;56,977;56,977;0,30495;160,95;264,50175;0,85;14,76247;66,521;68,2;24,22638;24,22937
22/01/2023;0,1;50,34509;494,42499;1005,83366;23,04743;23,01251;0,85;47,564;47,564;0,21748;161,05;264,50175;0,85;14,76247;65,66;68,2;24,17121;24,17564
23/01/2023;0,0;50,48963;495,84447;1007,25314;24,83802;24,80687;0,85;39,481;39,481;0,14454;161,05;264,50175;0,85;14,76247;64,522;68,2;24,19884;24,20444
24/01/2023;14,7;50,89216;499,79762;1011,20629;24,35404;24,3063;0,85;68,82;68,82;0,40253;175,75;264,50175;0,85;14,76247;64,701;68,2;24,20332;24,21068
25/01/2023;1,2;51,05218;501,36915;1012,77782;25,40697;25,41041;0,85;42,654;42,654;0,16002;176,95;264,50175;0,85;14,76247;63,819;68,2;24,2516;24,25853
26/01/2023;0,0;51,08997;501,74031;1013,14898;25,22934;25,23141;0,85;30,324;30,324;0,03779;176,95;264,50175;0,85;14,76247;62,531;68,2;24,28929;24,29587
27/01/2023;0,0;51,08946;501,7353;1013,14397;24,51871;24,5026;0,85;25,955;25,955;-0,00051;176,95;264,50175;0,85;14,76247;61,176;68,2;24,29719;24,30412
