Data;Atibainha_Nivel;Atibainha_Volume;Atibainha_Chuva;Atibainha_ChuvaAcumuladaMensal;Atibainha_QJusante;Atibainha_VolumeMaximo;Atibainha_VolumeMinimo;Atibainha_VolumePorcentagem;Atibainha_VolumeOperacional;Atibainha_VolumeTotal;Cachoeira_Nivel;Cachoeira_Volume;Cachoeira_Chuva;Cachoeira_ChuvaAcumuladaMensal;Cachoeira_QJusante;Cachoeira_VolumeMaximo;Cachoeira_VolumeMinimo;Cachoeira_VolumePorcentagem;Cachoeira_VolumeOperacional;Cachoeira_VolumeTotal;Jaguari_PBS_Nivel;Jaguari_PBS_Volume;Jaguari_PBS_Chuva;Jaguari_PBS_ChuvaAcumuladaMensal;Jaguari_PBS_QJusante;Jaguari_PBS_VolumeMaximo;Jaguari_PBS_VolumeMinimo;Jaguari_PBS_VolumePorcentagem;Jaguari_PBS_VolumeOperacional;Jaguari_PBS_VolumeTotal;Jaguari_Jacareí_Nivel;Jaguari_Jacareí_Volume;Jaguari_Jacareí_Chuva;Jaguari_Jacareí_ChuvaAcumuladaMensal;Jaguari_Jacareí_QJusante;Jaguari_Jacareí_VolumeMaximo;Jaguari_Jacareí_VolumeMinimo;Jaguari_Jacareí_VolumePorcentagem;Jaguari_Jacareí_VolumeOperacional;Jaguari_Jacareí_VolumeTotal;PaivaCastro_Nivel;PaivaCastro_Volume;PaivaCastro_Chuva;PaivaCastro_ChuvaAcumuladaMensal;PaivaCastro_QJusante;PaivaCastro_VolumeMaximo;PaivaCastro_VolumeMinimo;PaivaCastro_VolumePorcentagem;PaivaCastro_VolumeOperacional;PaivaCastro_VolumeTotal;ÁguasClaras_Nivel;ÁguasClaras_Volume;ÁguasClaras_Chuva;ÁguasClaras_ChuvaAcumuladaMensal;ÁguasClaras_QJusante;ÁguasClaras_VolumeMaximo;ÁguasClaras_VolumeMinimo;ÁguasClaras_VolumePorcentagem;ÁguasClaras_VolumeOperacional;ÁguasClaras_VolumeTotal;Atibainha_VazaoNatural;Atibainha_VazaoAfluente;Cachoeira_VazaoNatural;Cachoeira_VazaoAfluente;Jaguari_PBS_VazaoNatural;Jaguari_PBS_VazaoAfluente;Jaguari_Jacareí_VazaoNatural;Jaguari_Jacareí_VazaoAfluente;PaivaCastro_VazaoNatural;PaivaCastro_VazaoAfluente;ÁguasClaras_VazaoNatural;ÁguasClaras_VazaoAfluente;SE_QJusante;SE_VUtil;SE_VArmaz;SE_VolumePorcentagem;SE_VazaoNatural;SC_VolumeTotalHm3;SC_VolumeOperacionalHm3;SC_VolumePorcentagem;SC_VariacaoVolumePorcentagem;SC_VolumeUtil;SC_VolumeMeta;SC_LimiteVolumePorcentagem;SC_Precipitacao;SC_PrecipitacaoAcumuladaNoMes;SC_PMLTMensal;SC_ParcelaPMLT;SC_VazaoJusante;SC_VazaoJusanteMediaNoMes;SC_VazaoJusanteMLT;SC_ParcelaQJusMLT;SC_VazaoNatural;SC_VazaoAfluente;SC_VazaoNaturalMediaNoMes;SC_QMLTMensal;SC_ParcelaQMLT;SC_VazaoProduzida;SC_VazaoProduzidaMediaNoMes;SC_VazaoRetirada;SC_VazaoRetiradaMediaNoMes;F_25bT_Unidade;F_25bT_Valor;QESI_Unidade;QESI_Valor;QPS_SC_Unidade;QPS_SC_Valor;QSC_PS_Unidade;QSC_PS_Valor;QT5_Unidade;QT5_Valor;QT6_Unidade;QT6_Valor;QT7_Unidade;QT7_Valor
19/08/2025;783,124;222,1812624580121;0,0;0,2;3,0;295,4563270203307;199,2041470748436;23,87178700387014;22,977115383168496;222,1812624580121;816,44;74,58719558927714;0,0;1,2;5,5;116,57235880689602;46,92300215469965;39,71923756987799;27,66419343457749;74,58719558927714;617,41;952,4765460016206;0,0;1,0;33,0;1235,61353974347;442,7348943334073;64,28999628367895;509,7416516682133;952,4765460016206;832,16;550,08131180814;0,0;0,4;0,75;1047,4930108105;239,44946264289018;38,44246388324809;310,6318491652498;550,08131180814;744,42;27,77938441184562;0,0;0,0;0,1;32,93083367229882;25,31875306973936;32,32534533697537;2,460631342106261;27,77938441184562;858,75;0,7949003580985841;0,0;0,2;0,0;1,028139080949925;0,513304113506291;54,69640999532983;0,28159624459229204;0,7949003580985841;0,18759338020435;33,80259338020435;0,37233238319917505;26,872332383199176;3,375629949259434;3,375629949259434;3,463546304170904;3,463546304170904;2,620267297968009;32,54526729796801;-0,35219000023198105;31,147809999768022;9,25;973,9450847652932;361,27315798299577;37,093791388665146;4,02347206757443;875,42405;364,01539;37,06606;-0,24729;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,35;8,689473;10,647228;81,61253802398146;6,644;14,254;8,558;22,8;37,53508771929825;32,65;30,865789;32,66;30,864389;m3/s;5,506;m3/s;31,5;m3/s;7,61;m3/s;0,0;m3/s;29,925;m3/s;26,005;m3/s;26,5
20/08/2025;783,14;222,4846838213025;0,0;0,2;3,0;295,4563270203307;199,2041470748436;24,18702283900888;23,280536746458893;222,4846838213025;816,46;74,7204640457258;0,0;1,2;5,5;116,57235880689602;46,92300215469965;39,91057954754213;27,797461891026153;74,7204640457258;617,35;949,725385856349;0,0;1,0;33,0;1235,61353974347;442,7348943334073;63,943012522519794;506,99049152294174;949,725385856349;832,09;547,6895029512956;0,0;0,4;0,75;1047,4930108105;239,44946264289018;38,146463888907654;308,2400403084054;547,6895029512956;744,42;27,77938441184562;0,0;0,0;0,1;32,93083367229882;25,31875306973936;32,32534533697537;2,460631342106261;27,77938441184562;857,95;0,689610895647292;0,0;0,2;0,0;1,028139080949925;0,513304113506291;34,24530058951441;0,176306782141001;0,689610895647292;0,44082133437958904;33,8718213343796;0,6034589866743231;32,863458986674324;8,767868688986464;8,767868688986464;5,327027119856901;5,327027119856901;4,24;31,6;-1,807328037630691;29,69267196236931;9,25;973,9450847652932;359,31803894589046;36,893049163288396;6,3713074409108135;873,36365;361,95498;36,85626;-0,20980000000000001;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,35;8,7225;10,647228;81,92273143770379;10,611;18,221;8,661;22,8;37,98684210526316;30,91;30,868;30,9113;30,866735;m3/s;5,37;m3/s;31,5;m3/s;7,61;m3/s;0,0;m3/s;27,36;m3/s;25,821;m3/s;32,26
21/08/2025;783,16;222,86424197299473;0,0;0,2;3,0;295,4563270203307;199,2041470748436;24,581360039378993;23,66009489815113;222,86424197299473;816,48;74,85388481164195;0,0;1,2;5,5;116,57235880689602;46,92300215469965;40,10214020557146;27,930882656942295;74,85388481164195;617,28;946,5230485345237;0,0;1,0;33,0;1235,61353974347;442,7348943334073;63,53912507513254;503,7881542011164;946,5230485345237;832,02;545,3040052701887;0,0;0,4;0,77;1047,4930108105;239,44946264289018;37,851244938578006;305,8545426272985;545,3040052701887;744,39;27,6569362002211;0,0;0,0;0,1;32,93083367229882;25,31875306973936;30,716741618520953;2,338183130481741;27,6569362002211;858,34;0,73984987913402;0,0;0,2;0,0;1,028139080949925;0,513304113506291;44,00357006685483;0,22654576562772802;0,73984987913402;1,001034163104597;34,533034163104595;1,076221827733128;32,97622182773313;3,535910627021698;3,535910627021698;5,060073135336498;5,060073135336498;3,042775328419917;30,18277532841992;-0,7306302837184291;30,76936971628157;9,27;973,9450847652932;357,4455201823919;36,700787936984256;7,137329126174224;871,41892;360,01025;36,65823;-0,19802000000000003;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,37;8,753333;10,647228;82,21231854901576;10,18;17,78;8,733;22,8;38,30263157894737;30,21;30,836666;30,1879;30,834409;m3/s;5,23;m3/s;31,5;m3/s;7,6;m3/s;0,0;m3/s;27,14;m3/s;25,932;m3/s;31,9
22/08/2025;783,18;223,24411283352524;0,0;0,2;3,0;295,4563270203307;199,2041470748436;24,976022124690353;24,03996575868163;223,24411283352524;816,48;74,85388481164195;0,0;1,2;5,5;116,57235880689602;46,92300215469965;40,10214020557146;27,930882656942295;74,85388481164195;617,1;938,3247092468664;0,0;1,0;33,0;1235,61353974347;442,7348943334073;62,505128342452565;495,5898149134591;938,3247092468664;831,96;543,2643115730897;0,0;0,4;1,0;1047,4930108105;239,44946264289018;37,598821204520064;303,8148489301995;543,2643115730897;744,37;27,575498644605464;0,0;0,0;0,1;32,93083367229882;25,31875306973936;29,64689541131902;2,256745574866105;27,575498644605464;858,01;0,69720617110768;0,0;0,2;0,0;1,028139080949925;0,513304113506291;35,720584115437596;0,183902057601389;0,69720617110768;1,433653478362297;34,58165347836229;1,355;31,255;-54,49518619973715;-54,49518619973715;7,292434061354367;7,292434061354367;3,472435698893098;30,6574356988931;-1,577461435490042;29,922538564509956;9,5;973,9450847652932;355,78569734582345;36,53036530612634;10,081087539716666;869,63501;358,22634;36,47659;-0,18165;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,6;8,791818;10,647228;82,57377413163313;13,554;20,947;8,952;22,8;39,26315789473684;30,46;30,819545;30,4161;30,815395;m3/s;5,215;m3/s;31,5;m3/s;7,393;m3/s;0,0;m3/s;27,185;m3/s;25,755;m3/s;29,9
23/08/2025;783,19;223,434165526319;0,0;0,2;3,0;295,4563270203307;199,2041470748436;25,17347499578521;24,230018451475388;223,434165526319;816,52;75,121184007962;0,0;1,2;5,5;116,57235880689602;46,92300215469965;40,48591861957009;28,198181853262348;75,121184007962;617,07;936,9633804855403;0,0;1,0;33,0;1235,61353974347;442,7348943334073;62,33343387581422;494,228486152133;936,9633804855403;831,895;541,0598664201409;0,0;0,4;1,0;1047,4930108105;239,44946264289018;37,326008537684494;301,6104037772507;541,0598664201409;744,34;27,453633464934974;0,0;0,0;0,1;32,93083367229882;25,31875306973936;28,045950991083714;2,134880395195615;27,453633464934974;857,74;0,663408905021998;0,0;0,2;0,0;1,028139080949925;0,513304113506291;29,155904514613333;0,15010479151570602;0,663408905021998;1,081683944372179;32,81968394437218;0,533740698148761;32,733740698148765;24,841880077243644;24,841880077243644;7,685588507537286;7,685588507537286;2,569523383443407;30,189523383443408;-2,459272061176882;29,040727938823117;9,5;973,9450847652932;354,0386040819884;36,35098216726527;9,301013150058228;867,73226;356,32359;36,28284;-0,19375;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,6;8,826956;10,647228;82,90379430214136;11,871;19,469;9,079;22,8;39,82017543859649;29,43;30,75913;29,4319;30,755243;m3/s;5,099;m3/s;31,5;m3/s;7,598;m3/s;0,0;m3/s;27,62;m3/s;24,14;m3/s;32,2
24/08/2025;783,21;223,81450543100274;0,0;0,2;3,0;295,4563270203307;199,2041470748436;25,568624388660428;24,61035835615914;223,81450543100274;816,56;75,38909463743285;0,0;1,2;5,5;116,57235880689602;46,92300215469965;40,87057490693351;28,466092482733195;75,38909463743285;617,0;933,7925559373107;0,2;1,2;33,0;1235,61353974347;442,7348943334073;61,93352090469495;491,0576616039034;933,7925559373107;831,83;538,860848415445;0,0;0,4;1,0;1047,4930108105;239,44946264289018;37,053867511414;299,41138577255487;538,860848415445;744,29;27,251298848260024;0,0;0,0;0,1;32,93083367229882;25,31875306973936;25,387878550193932;1,9325457785206661;27,251298848260024;858,45;0,7543931515255481;0,0;0,2;0,0;1,028139080949925;0,513304113506291;46,8284116784769;0,24108903801925702;0,7543931515255481;1,12708223013601;34,61508223013601;2,2908174707274;34,4908174707274;3,898641802898439;3,898641802898439;7,748402723427567;7,748402723427567;3,545164158854746;30,75816415885475;-2,925841591394086;30,074158408605914;9,5;973,9450847652932;352,48783661144716;36,19175681721231;11,16630242429098;866,07014;354,66147;36,11359;-0,16925;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,6;8,859166;10,647228;83,20631435712657;14,711;22,309;9,314;22,8;40,85087719298246;29,0;30,685833;29,0211;30,682987;m3/s;4,987;m3/s;33,0;m3/s;7,598;m3/s;0,0;m3/s;27,213;m3/s;25,89;m3/s;32,2
25/08/2025;783,22;224,00479264072908;0,0;0,2;3,0;295,4563270203307;199,2041470748436;25,766320908192874;24,800645565885475;224,00479264072908;816,58;75,52327968983407;0,0;1,2;5,5;116,57235880689602;46,92300215469965;41,0632328995569;28,600277535134417;75,52327968983407;616,92;930,1783565771766;0,0;1,2;33,0;1235,61353974347;442,7348943334073;61,477688302687504;487,4434622437693;930,1783565771766;831,76;536,4987389088449;0,0;0,4;1,0;1047,4930108105;239,44946264289018;36,76154298113878;297,0492762659547;536,4987389088449;744,24;27,049927900597474;0,0;0,0;0,1;32,93083367229882;25,31875306973936;22,742465841415708;1,731174830858115;27,049927900597474;859,96;0,9713216173765831;0,0;0,2;0,0;1,028139080949925;0,513304113506291;88,96394628059859;0,45801750387029105;0,9713216173765831;0,21239826072147303;32,31239826072147;0,5530677361252501;31,55306773612525;-1,231011112662964;-1,231011112662964;4,660769599534987;4,660769599534987;3,659317735387151;30,76931773538715;-0,409353867464879;32,59064613253512;9,5;973,9450847652932;350,4501993669746;35,982542018929955;5,42623559638171;864,04806;352,63939;35,90769;-0,2059;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,6;8,8888;10,647228;83,48464032140572;9,086;16,686;9,305;22,8;40,81140350877193;30,1;30,6624;30,0799;30,658864;m3/s;4,9;m3/s;33,0;m3/s;7,6;m3/s;0,0;m3/s;27,11;m3/s;24,5;m3/s;31,0
26/08/2025;783,23;224,19515802072112;0,0;0,2;3,0;295,4563270203307;199,2041470748436;25,964098641746396;24,99101094587752;224,19515802072112;816,58;75,52327968983407;0,0;1,2;5,5;116,57235880689602;46,92300215469965;41,0632328995569;28,600277535134417;75,52327968983407;616,85;927,0243154638447;0,0;1,2;33,0;1235,61353974347;442,7348943334073;61,0798921037874;484,2894211304374;927,0243154638447;831,69;534,1429116224609;0,0;0,4;1,0;1047,4930108105;239,44946264289018;36,46999591146336;294,69344897957075;534,1429116224609;744,24;27,049927900597474;0,0;0,0;0,1;32,93083367229882;25,31875306973936;22,742465841415708;1,731174830858115;27,049927900597474;859,44;0,8928629894163731;0,0;0,2;0,0;1,028139080949925;0,513304113506291;73,7243776961667;0,37955887591008103;0,8928629894163731;1,309303009167183;34,97330300916718;1,253999999999997;31,854;3,804894521621371;3,804894521621371;4,3334804816673405;4,3334804816673405;1,83;31,6;-2,795885971761691;28,70411402823831;9,5;973,9450847652932;348,2847374605827;35,76020279875578;6,8967834908345225;861,80414;350,39547;35,6792;-0,22849000000000003;982,072;62,5;;0,0;0,45;34,211627;1,315342295763951;9,6;8,916153;10,647228;83,74154286918623;8,727;16,037;9,283;22,8;40,71491228070175;29,67;30,62423;29,6122;30,618607;m3/s;4,79;m3/s;31,5;m3/s;7,31;m3/s;0,0;m3/s;29,77;m3/s;26,354;m3/s;30,6
27/08/2025;783,23;224,19515802072112;3,6;3,8;3,0;295,4563270203307;199,2041470748436;25,964098641746396;24,99101094587752;224,19515802072112;816,59;75,59042972843352;4,0;5,2;5,5;116,57235880689602;46,92300215469965;41,15964447006827;28,667427573733868;75,59042972843352;616,8;924,7762107092422;6,2;7,4;33,0;1235,61353974347;442,7348943334073;60,796355049584115;482,04131637583487;924,7762107092422;831,62;531,7933602662196;4,0;4,4;1,0;1047,4930108105;239,44946264289018;36,17922552395523;292,3438976233294;531,7933602662196;744,3;27,291688536547444;6,8;6,8;0,1;32,93083367229882;25,31875306973936;25,918478400566492;1,9729354668080852;27,291688536547444;859,74;0,9376222516389431;20,2;20,4;0,0;1,028139080949925;0,513304113506291;82,41828254975859;0,424318138132651;0,9376222516389431;0,385999999999999;33,067;0,7561995208269751;31,356199520826976;14,582269043952124;14,582269043952124;4,406118562021259;4,406118562021259;4,231155508680196;34,298155508680196;-1,023552983535065;30,376447016464933;9,5;973,9450847652932;346,00233614294075;35,52585680190813;5,548318082848233;859,80826;348,39959;35,47597;-0,20323000000000002;982,072;62,5;;4,6;5,05;34,211627;14,761063541351016;9,6;8,941481;10,647228;83,97942638215318;9,779;17,381;9,301;22,8;40,79385964912281;29,83;30,594814;29,8584;30,590451;m3/s;4,7780000000000005;m3/s;31,4;m3/s;7,602;m3/s;0,0;m3/s;30,067;m3/s;25,079;m3/s;30,6
28/08/2025;783,24;224,38560157007635;0,0;3,8;3,0;295,4563270203307;199,2041470748436;26,161957588383327;25,181454495232742;224,38560157007635;816,57;75,45616800022567;0,0;5,2;5,5;116,57235880689602;46,92300215469965;40,9668763891249;28,53316584552602;75,45616800022567;616,72;921,187516362872;0,0;7,4;33,0;1235,61353974347;442,7348943334073;60,34373920891986;478,4526220294647;921,187516362872;831,55;529,4500785000089;0,0;4,4;1,0;1047,4930108105;239,44946264289018;35,889231033989375;290,0006158571187;529,4500785000089;744,34;27,453633464934974;0,0;6,8;0,1;32,93083367229882;25,31875306973936;28,045950991083714;2,134880395195615;27,453633464934974;860,06;0,9868921565250591;0,2;20,6;0,0;1,028139080949925;0,513304113506291;91,98832110614521;0,47358804301876806;0,9868921565250591;0,30420774716693505;34,29720774716694;0,14604481240918402;30,346044812409183;-0,942814194099248;-0,942814194099248;4,078683261450465;4,078683261450465;4,081362597077899;33,1743625970779;-1,098046471225505;30,101953528774494;9,5;973,9450847652932;343,71523619787746;35,291028372580975;4,528935821026584;857,73237;346,3237;35,26459;-0,21138;982,072;62,5;;0,0;5,05;34,211627;14,761063541351016;9,6;8,965;10,647228;84,20031955735332;8,61;16,203;9,276;22,8;40,68421052631579;29,5;30,555714;29,5317;30,552639;m3/s;4,702;m3/s;31,2;m3/s;7,593;m3/s;0,0;m3/s;29,093;m3/s;26,4;m3/s;30,2
29/08/2025;783,24;224,38560157007635;0,0;3,8;3,0;295,4563270203307;199,2041470748436;26,161957588383327;25,181454495232742;224,38560157007635;816,59;75,59042972843352;0,0;5,2;5,5;116,57235880689602;46,92300215469965;41,15964447006827;28,667427573733868;75,59042972843352;616,65;918,0557463665027;0,0;7,4;34,0;1235,61353974347;442,7348943334073;59,94875190354861;475,32085203309543;918,0557463665027;831,48;527,113059934443;0,0;4,4;1,0;1047,4930108105;239,44946264289018;35,600011650842816;287,6635972915528;527,113059934443;744,35;27,494216419062028;0,0;6,8;0,1;32,93083367229882;25,31875306973936;28,579089777257472;2,175463349322669;27,494216419062028;860,11;0,9947378470602001;0,0;20,6;0,0;1,028139080949925;0,513304113506291;93,51224450515166;0,48143373355390806;0,9947378470602001;0,41000000000000003;31,8;0,653955187590817;30,853955187590817;5,342662079059519;5,342662079059519;4,151174009653623;4,151174009653623;2,369710117211269;31,16971011721127;-0,6724933965840201;29,92750660341598;9,5;973,9450847652932;341,51247936051936;35,06485988815468;5,2151291972444405;855,57805;344,16938;35,04523;-0,21937;982,072;62,5;;0,0;5,05;34,211627;14,761063541351016;9,6;8,986896;10,647228;84,40596932835476;7,585;15,175;9,218;22,8;40,42982456140351;29,5;30,51931;29,8367;30,527951;m3/s;4,73;m3/s;30,6;m3/s;7,59;m3/s;0,0;m3/s;28,8;m3/s;23,8;m3/s;30,2
30/08/2025;783,23;224,19515802072112;0,0;3,8;3,0;295,4563270203307;199,2041470748436;25,964098641746396;24,99101094587752;224,19515802072112;816,69;76,26404412539983;0,0;5,2;5,5;116,57235880689602;46,92300215469965;42,126795394850106;29,341041970700182;76,26404412539983;616,57;914,4860892398283;0,0;7,4;33,0;1235,61353974347;442,7348943334073;59,49853708854016;471,751194906421;914,4860892398283;831,4;524,4498425383579;0,0;4,4;1,0;1047,4930108105;239,44946264289018;35,27042330104108;285,0003798954677;524,4498425383579;744,39;27,6569362002211;0,0;6,8;0,1;32,93083367229882;25,31875306973936;30,716741618520953;2,338183130481741;27,6569362002211;859,02;0,83242599173926;0,0;20,6;0,0;1,028139080949925;0,513304113506291;61,985276528037595;0,319121878232968;0,83242599173926;0,48779225283306904;28,395792252833072;0,6244629278508631;33,624462927850864;-0,735476003176259;-0,735476003176259;3,175724582348522;3,175724582348522;2,383330800452227;29,98333080045223;-1,217309436584953;26,782690563415045;9,5;973,9450847652932;339,3324328120454;34,841023187033144;4,287979763032455;853,39841;341,98974;34,82329;-0,22194000000000003;982,072;62,5;;0,0;5,05;34,211627;14,761063541351016;9,6;9,007333;10,647228;84,59791600217446;6,671;14,251;9,133;22,8;40,05701754385965;28,66;30,457333;28,6613;30,46573;m3/s;4,76;m3/s;28,0;m3/s;7,58;m3/s;0,0;m3/s;27,6;m3/s;20,328;m3/s;33,0
31/08/2025;783,22;224,00479264072908;0,0;3,8;3,0;295,4563270203307;199,2041470748436;25,766320908192874;24,800645565885475;224,00479264072908;816,79;76,94151716073232;0,0;5,2;5,5;116,57235880689602;46,92300215469965;43,099486411531764;30,018515006032665;76,94151716073232;616,5;911,3709424808621;0,0;7,4;33,0;1235,61353974347;442,7348943334073;59,10564635084662;468,63604814745486;911,3709424808621;831,32;521,7947875528218;0,0;4,4;1,04;1047,4930108105;239,44946264289018;34,941845096121696;282,34532490993166;521,7947875528218;744,35;27,494216419062028;0,0;6,8;0,1;32,93083367229882;25,31875306973936;28,579089777257472;2,175463349322669;27,494216419062028;860,32;1,028139080949925;0,0;20,6;0,0;1,028139080949925;0,513304113506291;100,0;0,514834967443633;1,028139080949925;0,42269699083281503;28,479696990832814;0,8081230941259531;33,80812309412595;4,535060660114031;4,535060660114031;3,310196926666368;3,310196926666368;3,53366919954777;31,21666919954777;-2,785102208209895;30,214897791790104;9,54;973,9450847652932;337,1644854818498;34,61842877548908;4,5410170116251365;851,26345;339,85478;34,60589;-0,21739000000000003;982,072;62,5;;0,0;5,05;34,211627;14,761063541351016;9,64;9,027741;10,647228;84,7895903046314;8,075;15,665;9,099;22,8;39,9078947368421;27,98;30,377419;27,9497;30,384567;m3/s;4,93;m3/s;33,0;m3/s;7,59;m3/s;0,0;m3/s;27,683;m3/s;20,467;m3/s;33,0
01/09/2025;783,21;223,81450543100274;0,0;0,0;3,0;295,4563270203307;199,2041470748436;25,568624388660428;24,61035835615914;223,81450543100274;816,865;77,45216664861803;0,0;0,0;5,5;116,57235880689602;46,92300215469965;43,83265827762051;30,52916449391838;77,45216664861803;616,43;908,2635297391098;0,0;0,0;33,0;1235,61353974347;442,7348943334073;58,71373104832952;465,5286354057025;908,2635297391098;831,24;519,1478852117566;0,0;0,0;1,5;1047,4930108105;239,44946264289018;34,61427582747675;279,6984225688664;519,1478852117566;744,38;27,616197988079453;0,0;0,0;0,1;32,93083367229882;25,31875306973936;30,181563205828503;2,2974449183400942;27,616197988079453;860,04;0,9837652102550851;0,0;0,0;0,0;1,028139080949925;0,513304113506291;91,38095244090067;0,47046109674879305;0,9837652102550851;0,22160173927852603;28,455601739278524;0,55729499867725;32,05729499867725;4,621574748236792;4,621574748236792;2,3645562376708043;2,3645562376708043;2,153823715479458;29,81182371547946;0,43461353362453103;28,734613533624533;10,0;973,9450847652932;334,83794541894395;34,37955082443227;3,14345297562658;849,01452;337,60585;34,37689;-0,229;982,072;60,0;;0,0;0,0;79,469186;0,0;10,1;10,1;12,709862;79,46585100609275;5,297;12,884;5,297;23,8;22,256302521008404;29,22;29,22;29,2482;29,2482;m3/s;5,5280000000000005;m3/s;28,3;m3/s;7,587;m3/s;0,0;m3/s;27,658;m3/s;20,647;m3/s;31,5
02/09/2025;783,21;223,81450543100274;0,0;0,0;3,0;295,4563270203307;199,2041470748436;25,568624388660428;24,61035835615914;223,81450543100274;816,92;77,82803467104067;0,0;0,0;5,5;116,57235880689602;46,92300215469965;44,37231584301568;30,905032516341016;77,82803467104067;616,36;905,1638360614888;0,0;0,0;33,0;1235,61353974347;442,7348943334073;58,32278929506565;462,42894172808155;905,1638360614888;831,17;516,8385256423172;0,0;0,0;1,5;1047,4930108105;239,44946264289018;34,32847940293054;277,38906299942704;516,8385256423172;744,34;27,453633464934974;0,0;0,0;0,1;32,93083367229882;25,31875306973936;28,045950991083714;2,134880395195615;27,453633464934974;859,82;0,949789249570939;0,0;0,0;0,0;1,028139080949925;0,513304113506291;84,78156373720591;0,43648513606464706;0,949789249570939;0,23;28,45;0,49232433359533107;30,49232433359533;4,701915768275903;4,701915768275903;4,771301279636809;4,771301279636809;2,868466167309278;28,31846616730928;-0,805140285696134;29,29485971430387;10,0;973,9450847652932;332,9044538719272;34,181029205784476;5,493625613232141;846,88449;335,47582;34,16;-0,21689000000000003;982,072;60,0;;0,0;0,0;79,469186;0,0;10,1;10,1;12,709862;79,46585100609275;8,362;15,94;6,83;23,8;28,69747899159664;29,65;29,435;29,6881;29,46815;m3/s;5,29;m3/s;30,1;m3/s;7,578;m3/s;0,0;m3/s;25,45;m3/s;20,642;m3/s;30,0
03/09/2025;783,21;223,81450543100274;0,0;0,0;3,0;295,4563270203307;199,2041470748436;25,568624388660428;24,61035835615914;223,81450543100274;816,97;78,1707578068186;0,0;0,0;5,5;116,57235880689602;46,92300215469965;44,86438519189619;31,247755652118947;78,1707578068186;616,29;902,0718464944512;0,0;0,0;33,0;1235,61353974347;442,7348943334073;57,93281920507305;459,3369521610439;902,0718464944512;831,1;514,5353937618622;0,0;0,0;1,5;1047,4930108105;239,44946264289018;34,04345369043302;275,08593111897204;514,5353937618622;744,27;27,170635076085375;0,0;0,0;0,1;32,93083367229882;25,31875306973936;24,32819754592912;1,851882006346016;27,170635076085375;859,75;0,9391377263168471;0,0;0,0;0,0;1,028139080949925;0,513304113506291;82,71264380603242;0,42583361281055504;0,9391377263168471;0,42999999999999705;28,99;0,8467029603927111;30,446702960392713;4,7930837148417655;4,7930837148417655;4,443381013252338;4,443381013252338;1,7345556846111232;27,724555684611122;-0,376881519144582;30,523118480855416;10,0;973,9450847652932;330,9440451272501;33,979743858659425;5,720083973645048;844,63043;333,22176;33,93048;-0,22952000000000003;982,072;60,0;;0,0;0,0;79,469186;0,0;10,1;10,1;12,709862;79,46585100609275;7,455;15,035;7,038;23,8;29,571428571428573;30,64;29,836666;30,6464;29,8609;m3/s;4,85;m3/s;30,9;m3/s;7,58;m3/s;0,0;m3/s;25,99;m3/s;20,98;m3/s;29,6
04/09/2025;783,2;223,6242963925171;0,0;0,0;3,0;295,4563270203307;199,2041470748436;25,371009084162;24,42014931767349;223,6242963925171;817,0;78,37686124000001;0,0;0,0;5,5;116,57235880689602;46,92300215469965;45,160300966410254;31,45385908530036;78,37686124000001;616,22;898,9875460891053;0,0;0,0;33,0;1235,61353974347;442,7348943334073;57,5438188929571;456,252651755698;898,9875460891053;831,03;512,2384828826496;0,0;0,0;1,5;1047,4930108105;239,44946264289018;33,75919786233795;272,7890202397594;512,2384828826496;744,24;27,049927900597474;0,0;0,0;0,1;32,93083367229882;25,31875306973936;22,742465841415708;1,731174830858115;27,049927900597474;859,74;0,9376222516389431;0,0;0,0;0,0;1,028139080949925;0,513304113506291;82,41828254975859;0,424318138132651;0,9376222516389431;0,26650649900870504;27,941506499008707;0,5854564025626341;27,985456402562633;4,877078641830359;4,877078641830359;2,315383342446225;2,315383342446225;3,059926209630774;30,202926209630782;-1,431040216179443;30,068959783820556;10,0;973,9450847652932;328,66302864273325;33,74554004982081;3,167346244017564;842,22719;330,81852;33,68577;-0,24471;982,072;60,0;;0,0;0,0;79,469186;0,0;10,1;10,1;12,709862;79,46585100609275;6,227;13,802;6,835;23,8;28,718487394957982;30,0;29,8775;30,0865;29,9173;m3/s;4,86;m3/s;31,5;m3/s;7,575;m3/s;0,0;m3/s;27,143;m3/s;20,1;m3/s;27,4
